Time,TrialNum,TriggerNum,Referencelandmark,Displaylandmark, GroundTruthDirection_x, GroundTruthDirection_y, GroundTruthDirection_z, EstDirection_x, EstDirection_y, EstDirection_z, Angle
4/8/2023 13:16,0,1,R1L2_Skyscraper1,R1L1_Bridge,0.8115272,0,0.5838893,0.4592207,0,0.8879986,26.92
4/8/2023 13:16,1,2,R1L2_Skyscraper1,R1L3_Church,-0.701949,0,-0.7030235,-0.6471407,0,-0.7614355,4.595
4/8/2023 13:16,2,3,R1L2_Skyscraper1,R1L4_GasStation,-0.9955958,0,0.09328848,-0.9996684,0,0.01759625,4.345
4/8/2023 13:16,3,4,R1L2_Skyscraper1,R1L5_BasketballCourt,-0.9955955,0,0.09328845,-0.118989,0,0.9928473,77.813
4/8/2023 13:17,4,5,R1L2_Skyscraper1,R1L6_SkyScraper2,-0.5785018,0,0.7943264,-0.519642,0,0.854178,4.751
4/8/2023 13:17,5,6,R1L2_Skyscraper1,R1L7_FoodMart,-0.4964681,0,0.8662077,0.1624003,0,0.9867198,39.166
4/8/2023 13:17,6,8,R1L7_FoodMart,R1L1_Bridge,0.9124704,0,-0.4089987,-0.999895,0,-0.01426348,155.039
4/8/2023 13:18,7,9,R1L7_FoodMart,R1L2_Skyscraper1,0.9124703,0,-0.4089986,-0.563211,0,0.8259035,148.435
4/8/2023 13:18,8,10,R1L7_FoodMart,R1L3_Church,-0.1691207,0,-0.9821418,-0.1921837,0,0.9794005,159.128
4/8/2023 13:18,9,11,R1L7_FoodMart,R1L4_GasStation,-0.7322646,0,-0.6809121,-0.2735136,0,0.9611911,117.035
4/8/2023 13:18,10,12,R1L7_FoodMart,R1L5_BasketballCourt,-0.7322643,0,-0.6809119,0.5273677,0,-0.849596,78.91
4/8/2023 13:19,11,13,R1L7_FoodMart,R1L6_SkyScraper2,-0.5677012,0,0.7685425,0.5577103,0,0.8278366,70.42
4/8/2023 13:20,12,15,R1L4_GasStation,R1L1_Bridge,0.9869422,0,0.1608971,0.3757542,0,0.9267151,58.67
4/8/2023 13:20,13,16,R1L4_GasStation,R1L2_Skyscraper1,0.9869422,0,0.1608971,0.9716607,0,0.2282234,3.959
4/8/2023 13:20,14,17,R1L4_GasStation,R1L3_Church,0.3004613,0,-0.9432622,0.1934018,0,-0.9810467,6.516
4/8/2023 13:20,15,18,R1L4_GasStation,R1L5_BasketballCourt,0.3004613,0,-0.9432623,0.418521,0,0.9081284,137.588
4/8/2023 13:20,16,19,R1L4_GasStation,R1L6_SkyScraper2,-0.1636812,0,0.9588401,-0.1644262,0,0.9863427,0.223
4/8/2023 13:20,17,20,R1L4_GasStation,R1L7_FoodMart,0.6988235,0,0.7134544,-0.7763317,0,-0.6277148,173.364
4/8/2023 13:21,18,22,R1L1_Bridge,R1L2_Skyscraper1,-0.840232,0,0.5392938,-0.8864073,0,-0.462684,60.257
4/8/2023 13:21,19,23,R1L1_Bridge,R1L3_Church,-0.7107078,0,-0.6983995,-0.9619492,0,-0.2660962,29.037
4/8/2023 13:21,20,24,R1L1_Bridge,R1L4_GasStation,-0.9943087,0,-0.1062728,-0.9909669,0,-0.1335536,1.575
4/8/2023 13:21,21,25,R1L1_Bridge,R1L5_BasketballCourt,-0.9943087,0,-0.1062728,-0.8512573,0,0.5238167,37.707
4/8/2023 13:21,22,26,R1L1_Bridge,R1L6_SkyScraper2,-0.7054922,0,0.6837334,0.3004922,0,0.9515419,63.423
4/8/2023 13:21,23,27,R1L1_Bridge,R1L7_FoodMart,-0.8402237,0,0.5392885,-0.09289195,0,0.9925118,51.959
4/8/2023 13:22,24,29,R1L3_Church,R1L1_Bridge,0.8190188,0,0.5736949,0.6019964,0,0.796908,17.922
4/8/2023 13:22,25,30,R1L3_Church,R1L2_Skyscraper1,0.8190191,0,0.5736951,0.909749,0,0.4086841,10.819
4/8/2023 13:22,26,31,R1L3_Church,R1L4_GasStation,-0.746869,0,0.6648207,-0.9004373,0,0.4349181,15.893
4/8/2023 13:22,27,32,R1L3_Church,R1L5_BasketballCourt,-0.7468691,0,0.6648207,-0.5691822,0,0.8207497,13.585
4/8/2023 13:22,28,33,R1L3_Church,R1L6_SkyScraper2,-0.3111485,0,0.9334454,-0.2114889,0,0.9770084,6.221
4/8/2023 13:22,29,34,R1L3_Church,R1L7_FoodMart,0.1635932,0,0.985676,0.2007197,0,0.9793398,2.159
4/8/2023 13:23,30,36,R1L5_BasketballCourt,R1L1_Bridge,0.9959154,0,-0.09019011,0.7334343,0,0.6778584,47.919
