Time,TrialNum,TriggerNum,Referencelandmark,Displaylandmark, GroundTruthDirection_x, GroundTruthDirection_y, GroundTruthDirection_z, EstDirection_x, EstDirection_y, EstDirection_z, Angle
4/9/2023 14:41,0,1,R1L7_FoodMart,R1L1_Bridge,0.9124629,0,-0.4089953,-0.01338607,0,0.9979526,114.912
4/9/2023 14:42,1,2,R1L7_FoodMart,R1L2_Skyscraper1,0.9124644,0,-0.408996,0.9929954,0,0.001352552,24.222
4/9/2023 14:42,2,3,R1L7_FoodMart,R1L3_Church,-0.1691149,0,-0.9821081,0.2301367,0,0.9651801,176.359
4/9/2023 14:42,3,4,R1L7_FoodMart,R1L4_GasStation,-0.7322574,0,-0.6809054,0.9914843,0,-0.03906885,134.825
4/9/2023 14:42,4,5,R1L7_FoodMart,R1L5_BasketballCourt,-0.7322572,0,-0.6809053,-0.9858243,0,0.136847,50.822
4/9/2023 14:42,5,6,R1L7_FoodMart,R1L6_SkyScraper2,-0.5676301,0,0.7684463,-0.1105088,0,-0.9869666,137.159
4/9/2023 14:42,6,8,R1L5_BasketballCourt,R1L1_Bridge,0.9959142,0,-0.09019,0.8933259,0,-0.4310588,20.584
4/9/2023 14:42,7,9,R1L5_BasketballCourt,R1L2_Skyscraper1,0.9959145,0,-0.09019003,0.2749359,0,-0.9555394,68.773
4/9/2023 14:42,8,10,R1L5_BasketballCourt,R1L3_Church,0.7332106,0,-0.67688,0.9831125,0,0.08189519,47.474
4/9/2023 14:42,9,11,R1L5_BasketballCourt,R1L4_GasStation,0.9215953,0,-0.3880092,-0.1667691,0,0.9858932,122.433
4/9/2023 14:42,10,12,R1L5_BasketballCourt,R1L6_SkyScraper2,0.5271428,0,0.8067991,0.7966342,0,0.5777106,20.891
4/9/2023 14:42,11,13,R1L5_BasketballCourt,R1L7_FoodMart,0.9951506,0,0.09481545,0.84005,0,-0.5286855,37.627
4/9/2023 14:42,12,15,R1L2_Skyscraper1,R1L1_Bridge,0.811518,0,0.5838832,-0.772333,0,0.633508,104.905
4/9/2023 14:43,13,16,R1L2_Skyscraper1,R1L3_Church,-0.7019088,0,-0.7029833,-0.7064576,0,-0.7049207,0.107
4/9/2023 14:43,14,17,R1L2_Skyscraper1,R1L4_GasStation,-0.995592,0,0.09328812,-0.5369668,0,0.8264284,51.633
4/9/2023 14:43,15,18,R1L2_Skyscraper1,R1L5_BasketballCourt,-0.995591,0,0.09328803,0.376022,0,0.9143822,107.001
4/9/2023 14:43,16,19,R1L2_Skyscraper1,R1L6_SkyScraper2,-0.5784764,0,0.7942916,-0.5834479,0,0.7702104,1.079
4/9/2023 14:43,17,20,R1L2_Skyscraper1,R1L7_FoodMart,-0.4964476,0,0.866172,-0.9971291,0,-0.06331146,63.814
4/9/2023 14:43,18,22,R1L6_SkyScraper2,R1L1_Bridge,0.8460439,0,-0.5330887,0.60357,0,-0.7844181,20.209
4/9/2023 14:43,19,23,R1L6_SkyScraper2,R1L2_Skyscraper1,0.8460441,0,-0.5330889,-0.393846,0,-0.9081051,81.232
4/9/2023 14:43,20,24,R1L6_SkyScraper2,R1L3_Church,0.3175443,0,-0.9468416,0.6236698,0,-0.7780436,20.175
4/9/2023 14:43,21,25,R1L6_SkyScraper2,R1L4_GasStation,0.2536346,0,-0.9672682,-0.9878417,0,-0.1469787,96.23
4/9/2023 14:43,22,26,R1L6_SkyScraper2,R1L5_BasketballCourt,0.2536346,0,-0.9672683,-0.7319724,0,0.6649541,146.947
4/9/2023 14:43,23,27,R1L6_SkyScraper2,R1L7_FoodMart,0.8070536,0,-0.5895469,0.8512362,0,0.5092216,67.036
4/9/2023 14:43,24,29,R1L3_Church,R1L1_Bridge,0.8190151,0,0.5736923,0.7704968,0,0.5768547,1.812
4/9/2023 14:43,25,30,R1L3_Church,R1L2_Skyscraper1,0.8190151,0,0.5736923,0.7981708,0,0.4050099,8.106
4/9/2023 14:44,26,31,R1L3_Church,R1L4_GasStation,-0.7468668,0,0.6648186,-0.8272979,0,0.5276716,9.143
4/9/2023 14:44,27,32,R1L3_Church,R1L5_BasketballCourt,-0.7468616,0,0.664814,-0.8456361,0,0.4629756,12.974
4/9/2023 14:44,28,33,R1L3_Church,R1L6_SkyScraper2,-0.3111355,0,0.9334065,-0.06443887,0,0.9469379,14.542
4/9/2023 14:44,29,34,R1L3_Church,R1L7_FoodMart,0.1635898,0,0.9856557,0.6356292,0,0.7055714,32.591
4/9/2023 14:44,30,36,R1L1_Bridge,R1L2_Skyscraper1,-0.8401947,0,0.5392699,-0.6707573,0,-0.7206953,79.749
4/9/2023 14:44,31,37,R1L1_Bridge,R1L3_Church,-0.7106911,0,-0.6983832,-0.9589908,0,-0.2260567,31.236
4/9/2023 14:44,32,38,R1L1_Bridge,R1L4_GasStation,-0.9943061,0,-0.1062725,-0.9455101,0,0.2577309,21.348
4/9/2023 14:44,33,39,R1L1_Bridge,R1L5_BasketballCourt,-0.9943056,0,-0.1062725,-0.6555383,0,0.657669,51.194
4/9/2023 14:44,34,40,R1L1_Bridge,R1L6_SkyScraper2,-0.7054538,0,0.6836962,-0.04657944,0,0.992082,43.209
4/9/2023 14:44,35,41,R1L1_Bridge,R1L7_FoodMart,-0.8401957,0,0.5392705,0.7805173,0,0.6037207,109.585
4/9/2023 14:44,36,43,R1L4_GasStation,R1L1_Bridge,0.9869394,0,0.1608966,0.7415082,0,-0.6592577,50.899
4/9/2023 14:44,37,44,R1L4_GasStation,R1L2_Skyscraper1,0.9869392,0,0.1608966,0.3491984,0,-0.9072887,78.208
4/9/2023 14:44,38,45,R1L4_GasStation,R1L3_Church,0.3004333,0,-0.9431745,0.2033786,0,-0.97813,5.923
4/9/2023 14:44,39,46,R1L4_GasStation,R1L5_BasketballCourt,0.3004329,0,-0.943173,0.518617,0,0.8362346,130.525
