Time,TrialNum,TriggerNum,Referencelandmark,Displaylandmark, GroundTruthDirection_x, GroundTruthDirection_y, GroundTruthDirection_z, EstDirection_x, EstDirection_y, EstDirection_z, Angle
4/8/2023 13:38,31,37,R1L4_GasStation,R1L2_Skyscraper1,0.9869425,0,0.1608971,0.9997199,0,0.02060528,8.078
4/8/2023 13:38,32,38,R1L4_GasStation,R1L3_Church,0.3004558,0,-0.9432449,0.2361525,0,-0.971618,4.008
4/8/2023 13:38,33,39,R1L4_GasStation,R1L5_BasketballCourt,0.3004586,0,-0.9432538,-0.7066578,0,0.7072585,152.693
4/8/2023 13:38,34,40,R1L4_GasStation,R1L6_SkyScraper2,-0.1636774,0,0.9588177,-0.1224661,0,0.9913533,2.645
4/8/2023 13:38,35,41,R1L4_GasStation,R1L7_FoodMart,0.6988158,0,0.7134465,0.3908728,0,0.9199865,21.387
4/8/2023 13:39,36,43,R1L5_BasketballCourt,R1L1_Bridge,0.9959151,0,-0.09019008,0.5356196,0,-0.8441733,52.431
4/8/2023 13:39,37,44,R1L5_BasketballCourt,R1L2_Skyscraper1,0.9959154,0,-0.09019011,0.2657907,0,-0.9638651,69.409
4/8/2023 13:39,38,45,R1L5_BasketballCourt,R1L3_Church,0.7332261,0,-0.6768942,0.2024431,0,-0.9789587,35.604
4/8/2023 13:40,39,46,R1L5_BasketballCourt,R1L4_GasStation,0.9216009,0,-0.3880116,0.9897869,0,-0.1375152,14.922
4/8/2023 13:40,40,47,R1L5_BasketballCourt,R1L6_SkyScraper2,0.527205,0,0.8068944,0.4671952,0,0.8840559,5.305
4/8/2023 13:40,41,48,R1L5_BasketballCourt,R1L7_FoodMart,0.9951558,0,0.09481595,0.9886608,0,0.1408369,2.665
4/11/2023 14:24,0,1,R1L7_FoodMart,R1L1_Bridge,0.9124618,0,-0.4089948,0.902741,0,-0.4226612,0.945
4/11/2023 14:24,1,2,R1L7_FoodMart,R1L2_Skyscraper1,0.9124622,0,-0.408995,0.7085732,0,-0.7027112,20.619
4/11/2023 14:24,2,3,R1L7_FoodMart,R1L3_Church,-0.1691143,0,-0.9821045,-0.1396975,0,-0.9867393,1.712
4/11/2023 14:24,3,4,R1L7_FoodMart,R1L4_GasStation,-0.7322571,0,-0.6809052,-0.6619917,0,-0.7478406,5.566
4/11/2023 14:24,4,5,R1L7_FoodMart,R1L5_BasketballCourt,-0.7322566,0,-0.6809047,-0.960162,0,-0.2733086,27.03
4/11/2023 14:24,5,6,R1L7_FoodMart,R1L6_SkyScraper2,-0.567629,0,0.7684448,-0.8459798,0,0.5318398,21.392
4/11/2023 14:24,6,8,R1L6_SkyScraper2,R1L1_Bridge,0.8460441,0,-0.533089,0.8938333,0,-0.4477346,5.608
4/11/2023 14:24,7,9,R1L6_SkyScraper2,R1L2_Skyscraper1,0.8460441,0,-0.5330889,0.7436512,0,-0.6672173,9.684
4/11/2023 14:24,8,10,R1L6_SkyScraper2,R1L3_Church,0.3175448,0,-0.9468432,0.4927201,0,-0.8699614,10.986
4/11/2023 14:25,9,11,R1L6_SkyScraper2,R1L4_GasStation,0.2536346,0,-0.9672683,-0.7945692,0,-0.6063768,67.344
4/11/2023 14:25,10,12,R1L6_SkyScraper2,R1L5_BasketballCourt,0.2536348,0,-0.9672688,-0.761326,0,-0.6477402,64.302
4/11/2023 14:25,11,13,R1L6_SkyScraper2,R1L7_FoodMart,0.8070533,0,-0.5895466,0.9475499,0,-0.3165195,17.676
4/11/2023 14:25,12,15,R1L1_Bridge,R1L2_Skyscraper1,-0.8401921,0,0.5392682,-0.572798,0,-0.819214,87.733
4/11/2023 14:25,13,16,R1L1_Bridge,R1L3_Church,-0.7106847,0,-0.6983768,-0.7870296,0,-0.6125627,6.605
4/11/2023 14:25,14,17,R1L1_Bridge,R1L4_GasStation,-0.9943056,0,-0.1062725,-0.9531442,0,-0.3019857,11.479
4/11/2023 14:25,15,18,R1L1_Bridge,R1L5_BasketballCourt,-0.9943054,0,-0.1062725,-0.9886931,0,0.1458241,14.491
4/11/2023 14:25,16,19,R1L1_Bridge,R1L6_SkyScraper2,-0.7054577,0,0.6837,-0.7613754,0,0.6479577,3.704
4/11/2023 14:25,17,20,R1L1_Bridge,R1L7_FoodMart,-0.8401935,0,0.5392691,-0.8161196,0,0.5776204,2.596
4/11/2023 14:25,18,22,R1L2_Skyscraper1,R1L1_Bridge,0.8115219,0,0.5838856,0.7619559,0,0.6475763,4.626
4/11/2023 14:25,19,23,R1L2_Skyscraper1,R1L3_Church,-0.7018952,0,-0.7029697,-0.5375592,0,-0.8428454,12.427
4/11/2023 14:25,20,24,R1L2_Skyscraper1,R1L4_GasStation,-0.9955907,0,0.093288,-0.9616443,0,-0.2633722,20.669
4/11/2023 14:25,21,25,R1L2_Skyscraper1,R1L5_BasketballCourt,-0.9955903,0,0.09328796,-0.9094736,0,0.4130197,19.071
4/11/2023 14:25,22,26,R1L2_Skyscraper1,R1L6_SkyScraper2,-0.5784711,0,0.7942843,-0.5948328,0,0.8031039,0.461
4/11/2023 14:25,23,27,R1L2_Skyscraper1,R1L7_FoodMart,-0.4964455,0,0.8661683,-0.1780852,0,0.9820186,19.541
4/11/2023 14:26,24,29,R1L3_Church,R1L1_Bridge,0.8190152,0,0.5736924,0.7274861,0,0.6839994,8.225
4/11/2023 14:26,25,30,R1L3_Church,R1L2_Skyscraper1,0.8190152,0,0.5736924,0.8857214,0,0.4632851,7.398
4/11/2023 14:26,26,31,R1L3_Church,R1L4_GasStation,-0.7468609,0,0.6648134,-0.9705315,0,0.2402799,27.768
4/11/2023 14:26,27,32,R1L3_Church,R1L5_BasketballCourt,-0.7468577,0,0.6648105,-0.8010545,0,0.5976282,4.949
4/11/2023 14:26,28,33,R1L3_Church,R1L6_SkyScraper2,-0.3111345,0,0.9334036,-0.5476366,0,0.8365816,14.774
4/11/2023 14:26,29,34,R1L3_Church,R1L7_FoodMart,0.1635901,0,0.9856575,-0.2453888,0,0.9688473,23.636
4/11/2023 14:26,30,36,R1L5_BasketballCourt,R1L1_Bridge,0.9959145,0,-0.09019003,0.9915337,0,-0.120214,1.738
4/11/2023 14:26,31,37,R1L5_BasketballCourt,R1L2_Skyscraper1,0.9959144,0,-0.09019002,0.964433,0,-0.263521,10.108
4/11/2023 14:26,32,38,R1L5_BasketballCourt,R1L3_Church,0.7332116,0,-0.6768809,0.8602045,0,-0.509596,12.069
4/11/2023 14:26,33,39,R1L5_BasketballCourt,R1L4_GasStation,0.9215962,0,-0.3880095,0.8801628,0,-0.4738796,5.466
4/11/2023 14:26,34,40,R1L5_BasketballCourt,R1L6_SkyScraper2,0.5271537,0,0.8068159,0.7838507,0,0.6198916,18.502
4/11/2023 14:26,35,41,R1L5_BasketballCourt,R1L7_FoodMart,0.9951506,0,0.09481546,0.9122375,0,0.4059346,18.546
4/11/2023 14:27,36,43,R1L4_GasStation,R1L1_Bridge,0.9869394,0,0.1608966,0.983507,0,0.1748502,0.822
4/11/2023 14:27,37,44,R1L4_GasStation,R1L2_Skyscraper1,0.9869391,0,0.1608966,0.9945996,0,-0.0700738,13.289
4/11/2023 14:27,38,45,R1L4_GasStation,R1L3_Church,0.3004289,0,-0.9431607,0.1813384,0,-0.983419,7.221
4/11/2023 14:27,39,46,R1L4_GasStation,R1L5_BasketballCourt,0.3004293,0,-0.9431617,-0.8513444,0,0.5245851,139.309
4/11/2023 14:27,40,47,R1L4_GasStation,R1L6_SkyScraper2,-0.1636689,0,0.958768,-0.197386,0,0.9796354,1.705
4/11/2023 14:27,41,48,R1L4_GasStation,R1L7_FoodMart,0.6987973,0,0.7134277,0.6743731,0,0.7366519,1.934
4/11/2023 9:39,0,1,R1L3_Church,R1L1_Bridge,0.8190183,0,0.5736946,0.6712103,0,0.7412352,12.828
4/11/2023 9:39,1,2,R1L3_Church,R1L2_Skyscraper1,0.8190203,0,0.573696,0.9067859,0,0.4215075,10.079
4/11/2023 9:39,2,3,R1L3_Church,R1L4_GasStation,-0.7468722,0,0.6648235,-0.9135647,0,0.4066709,17.678
4/11/2023 9:39,3,4,R1L3_Church,R1L5_BasketballCourt,-0.7468719,0,0.6648232,-0.7361147,0,0.6734773,0.782
4/11/2023 9:39,4,5,R1L3_Church,R1L6_SkyScraper2,-0.3111531,0,0.9334594,-0.4370695,0,0.8978824,7.521
4/11/2023 9:39,5,6,R1L3_Church,R1L7_FoodMart,0.1635947,0,0.9856848,0.08901542,0,0.9958661,4.316
4/11/2023 9:39,6,8,R1L4_GasStation,R1L1_Bridge,0.9869437,0,0.1608973,0.651364,0,-0.7536592,58.423
4/11/2023 9:39,7,9,R1L4_GasStation,R1L2_Skyscraper1,0.9869434,0,0.1608973,0.5573952,0,-0.8265693,65.266
4/11/2023 9:39,8,10,R1L4_GasStation,R1L3_Church,0.3004716,0,-0.9432946,0.3299707,0,-0.943484,1.608
4/11/2023 9:39,9,11,R1L4_GasStation,R1L5_BasketballCourt,0.3004712,0,-0.9432933,-0.7706209,0,0.6369626,147.244
4/11/2023 9:39,10,12,R1L4_GasStation,R1L6_SkyScraper2,-0.1636859,0,0.9588679,-0.1984221,0,0.9798613,1.76
4/11/2023 9:39,11,13,R1L4_GasStation,R1L7_FoodMart,0.6988295,0,0.7134605,0.2450377,0,0.9695069,30.222
4/11/2023 9:39,12,15,R1L1_Bridge,R1L2_Skyscraper1,-0.8402429,0,0.5393008,-0.8184304,0,-0.5725707,67.67
4/11/2023 9:40,13,16,R1L1_Bridge,R1L3_Church,-0.710718,0,-0.6984096,-0.9363388,0,-0.3486761,24.075
4/11/2023 9:40,14,17,R1L1_Bridge,R1L4_GasStation,-0.9943097,0,-0.1062729,-0.997636,0,-0.05139959,3.151
4/11/2023 9:40,15,18,R1L1_Bridge,R1L5_BasketballCourt,-0.9943097,0,-0.1062729,-0.9987357,0,-0.045666,3.483
4/11/2023 9:40,16,19,R1L1_Bridge,R1L6_SkyScraper2,-0.7054983,0,0.6837394,-0.9916243,0,0.123156,37.023
4/11/2023 9:40,17,20,R1L1_Bridge,R1L7_FoodMart,-0.8402364,0,0.5392966,-0.9377972,0,0.3466121,12.41
4/11/2023 9:40,18,22,R1L6_SkyScraper2,R1L1_Bridge,0.8460454,0,-0.5330898,-0.1945418,0,-0.980866,69.003
4/11/2023 9:40,19,23,R1L6_SkyScraper2,R1L2_Skyscraper1,0.8460455,0,-0.5330898,-0.5807835,0,-0.814055,93.291
4/11/2023 9:40,20,24,R1L6_SkyScraper2,R1L3_Church,0.3175501,0,-0.9468588,-0.7694781,0,-0.6386121,68.85
4/11/2023 9:40,21,25,R1L6_SkyScraper2,R1L4_GasStation,0.2536357,0,-0.9672725,-0.9385967,0,-0.3441396,84.558
4/11/2023 9:40,22,26,R1L6_SkyScraper2,R1L5_BasketballCourt,0.2536357,0,-0.9672725,-0.9924359,0,-0.1227523,97.642
4/11/2023 9:40,23,27,R1L6_SkyScraper2,R1L7_FoodMart,0.807066,0,-0.5895559,0.9197086,0,-0.3915382,13.087
4/11/2023 9:40,24,29,R1L7_FoodMart,R1L1_Bridge,0.9124727,0,-0.4089997,0.7428616,0,-0.665809,17.726
4/11/2023 9:40,25,30,R1L7_FoodMart,R1L2_Skyscraper1,0.9124721,0,-0.4089994,0.4903491,0,-0.8691538,36.426
4/11/2023 9:40,26,31,R1L7_FoodMart,R1L3_Church,-0.169122,0,-0.9821497,0.3635366,0,-0.9304343,31.112
4/11/2023 9:40,27,32,R1L7_FoodMart,R1L4_GasStation,-0.7322658,0,-0.6809133,0.1773388,0,-0.9833186,57.304
4/11/2023 9:40,28,33,R1L7_FoodMart,R1L5_BasketballCourt,-0.7322658,0,-0.6809133,0.05283267,0,-0.9985448,50.11
4/11/2023 9:41,29,34,R1L7_FoodMart,R1L6_SkyScraper2,-0.5677198,0,0.7685677,-0.2911179,0,-0.9565632,126.621
4/11/2023 9:41,30,36,R1L5_BasketballCourt,R1L1_Bridge,0.9959158,0,-0.09019015,0.7392429,0,-0.6728609,37.134
4/11/2023 9:41,31,37,R1L5_BasketballCourt,R1L2_Skyscraper1,0.9959158,0,-0.09019015,0.5796998,0,-0.8145944,49.388
4/11/2023 9:41,32,38,R1L5_BasketballCourt,R1L3_Church,0.7332301,0,-0.6768979,0.6885337,0,-0.7243824,3.741
4/11/2023 9:41,33,39,R1L5_BasketballCourt,R1L4_GasStation,0.9216022,0,-0.3880121,0.8770231,0,-0.4776493,5.742
4/11/2023 9:41,34,40,R1L5_BasketballCourt,R1L6_SkyScraper2,0.527221,0,0.8069189,0.4286765,0,0.903218,7.77
4/11/2023 9:41,35,41,R1L5_BasketballCourt,R1L7_FoodMart,0.9951625,0,0.0948166,0.5957187,0,0.7992606,47.859
4/11/2023 9:41,36,43,R1L2_Skyscraper1,R1L1_Bridge,0.81155,0,0.5839057,0.6531698,0,0.7572111,13.484
4/11/2023 9:41,37,44,R1L2_Skyscraper1,R1L3_Church,-0.7019583,0,-0.7030329,-0.2561054,0,-0.9666476,30.117
4/11/2023 9:41,38,45,R1L2_Skyscraper1,R1L4_GasStation,-0.9955967,0,0.09328856,-0.7395386,0,-0.6730139,47.657
4/11/2023 9:41,39,46,R1L2_Skyscraper1,R1L5_BasketballCourt,-0.9955969,0,0.09328858,-0.5029252,0,-0.8638412,65.145
4/11/2023 9:41,40,47,R1L2_Skyscraper1,R1L6_SkyScraper2,-0.5785088,0,0.7943361,-0.7393081,0,-0.6711796,96.169
4/11/2023 9:41,41,48,R1L2_Skyscraper1,R1L7_FoodMart,-0.4964817,0,0.8662314,-0.9519636,0,-0.2925439,77.263
